1,PAL DEPOT,21.18460797,72.7903654,72,SMC WARD OFFICE LIMBAYAT,21.165783,72.857522,9.422
1,PAL DEPOT,21.18460797,72.7903654,73,ROYAL TOWNSHIP,21.246464,72.909711,16.201
1,PAL DEPOT,21.18460797,72.7903654,74,UTRAN LAKE GARDEN,21.23088,72.85648,10.964
1,PAL DEPOT,21.18460797,72.7903654,75,AMEZIA AMUZEMENT PARK,21.192617,72.86656,10.572
1,PAL DEPOT,21.18460797,72.7903654,76,BAMROLI,21.1389,72.8262,10.129
1,PAL DEPOT,21.18460797,72.7903654,77,BUDIYA GAAM U,21.101126,72.819533,14.154
1,PAL DEPOT,21.18460797,72.7903654,78,BUDIYA GAAM D,21.112388,72.829215,12.807
1,PAL DEPOT,21.18460797,72.7903654,79,BUDIYA GAAM CHOKDI,21.112388,72.829215,12.807
1,PAL DEPOT,21.18460797,72.7903654,80,SUNRISE VIDYALAY DINDOLI,21.158775,72.878728,12.528
1,PAL DEPOT,21.18460797,72.7903654,81,VESU GAAM,21.142237,72.777551,7.926
1,PAL DEPOT,21.18460797,72.7903654,82,ADAJAN G.S.R.T.C.,21.198617,72.808339,2.619
1,PAL DEPOT,21.18460797,72.7903654,83,PAL PATIYA,21.183238,72.779908,1.78
1,PAL DEPOT,21.18460797,72.7903654,84,MORA CHAR RASTA,21.178537,72.659226,17.854
1,PAL DEPOT,21.18460797,72.7903654,85,SAI PUJAN RESIDENCY,21.242961,72.784667,8.287
1,PAL DEPOT,21.18460797,72.7903654,86,GAIL INDIA LTD VIP ROAD D,21.136884,72.758699,8.697
1,PAL DEPOT,21.18460797,72.7903654,87,SHREE GYANJYOT VIDHYALAY,21.236575,72.938701,17.85
1,PAL DEPOT,21.18460797,72.7903654,88,SATYAM RESIDENCY PUNA GAAM,21.214186,72.881542,13.31
2,KOSAD DEPOT,21.24719502,72.8535517,1,UDHNA DARWAZA,21.182516,72.831382,10.879
2,KOSAD DEPOT,21.24719502,72.8535517,2,SACHIN G.I.D.C.,21.103452,72.865027,19.66
2,KOSAD DEPOT,21.24719502,72.8535517,3,SARTHANA NATURE PARK BRT,21.229727,72.899562,8.047
2,KOSAD DEPOT,21.24719502,72.8535517,4,KHARWAR NAGAR,21.177901,72.834178,12.086
2,KOSAD DEPOT,21.24719502,72.8535517,5,ONGC COLONY,21.13884,72.751748,18.441
2,KOSAD DEPOT,21.24719502,72.8535517,6,SANJEEVKUMAR AUDITORIUM,21.183125,72.786039,10.958
2,KOSAD DEPOT,21.24719502,72.8535517,7,JAHANGIRPURA COMMUNITY HALL,21.228113,72.790158,8.441
2,KOSAD DEPOT,21.24719502,72.8535517,8,KADODARA,21.17316,72.958438,20.39
2,KOSAD DEPOT,21.24719502,72.8535517,9,AMAZIA AMUSEMENT PARK BRT,21.192617,72.86656,11.256
2,KOSAD DEPOT,21.24719502,72.8535517,10,KOSAD EWS H2,21.255512,72.85406,1.902
2,KOSAD DEPOT,21.24719502,72.8535517,11,ALTHAN DEPOT/TERMINAL,21.148815,72.808763,15.212
2,KOSAD DEPOT,21.24719502,72.8535517,12,PANDESARA G.I.D.C.,21.144149,72.847995,15.174
2,KOSAD DEPOT,21.24719502,72.8535517,13,PARVAT GAM,21.180797,72.866743,11.616
2,KOSAD DEPOT,21.24719502,72.8535517,14,KOSAD DEPOT TERMINAL,21.257428,72.8476,1.503
2,KOSAD DEPOT,21.24719502,72.8535517,15,KAMREJ TERMINAL,21.268535,72.956475,15.001
2,KOSAD DEPOT,21.24719502,72.8535517,16,RAILWAY STATION TER,21.204733,72.840269,7.097
2,KOSAD DEPOT,21.24719502,72.8535517,17,PAL R.T.O.,21.182332,72.78094,11.687
2,KOSAD DEPOT,21.24719502,72.8535517,18,SACHIN RAILWAY STATION,21.078932,72.874206,24.228
2,KOSAD DEPOT,21.24719502,72.8535517,19,UTRAN-R.O.B BRIDGE,21.233142,72.863284,2.883
2,KOSAD DEPOT,21.24719502,72.8535517,20,ADAJAN GSRTC,21.198617,72.808339,8.107
2,KOSAD DEPOT,21.24719502,72.8535517,21,MOTI VED,21.247717,72.813321,6.592
2,KOSAD DEPOT,21.24719502,72.8535517,22,LAMBE HANUMAN TEMPLE,21.204553,72.843553,7.628
2,KOSAD DEPOT,21.24719502,72.8535517,23,KATHOR GAAM,21.289928,72.937562,14.207
2,KOSAD DEPOT,21.24719502,72.8535517,24,HARIDARSHAN RESIDENCY,21.325451,72.903202,14.541
2,KOSAD DEPOT,21.24719502,72.8535517,25,RAMVATIKA SOCIETY,21.31169,72.908634,14.098
2,KOSAD DEPOT,21.24719502,72.8535517,26,VRUKSHLAXMI SOCIETY,21.142013,72.882566,17.308
2,KOSAD DEPOT,21.24719502,72.8535517,27,CHIKU WADI,21.151202,72.837255,14.82
2,KOSAD DEPOT,21.24719502,72.8535517,28,ABHVA GAAM,21.116789,72.770046,21.965
2,KOSAD DEPOT,21.24719502,72.8535517,29,ISKCON CIRCLE,21.237125,72.789451,10.357
2,KOSAD DEPOT,21.24719502,72.8535517,30,EKTA NAGAR,21.204323,72.782368,11.974
2,KOSAD DEPOT,21.24719502,72.8535517,31,VIVEKANAND COLLEGE,21.248605,72.784978,10.038
2,KOSAD DEPOT,21.24719502,72.8535517,32,KOSAD GAM,21.254171,72.862777,1.896
2,KOSAD DEPOT,21.24719502,72.8535517,33,BHARTHANA,21.152835,72.797525,15.839
2,KOSAD DEPOT,21.24719502,72.8535517,34,KHAJOD GAM (VIA BHIMRAD GAAM),21.117303,72.790012,19.324
2,KOSAD DEPOT,21.24719502,72.8535517,35,KHAJOD GAM,21.117303,72.790012,19.324
2,KOSAD DEPOT,21.24719502,72.8535517,36,PALANPUR DEPOT TERMINAL,21.20493,72.775115,12.55
2,KOSAD DEPOT,21.24719502,72.8535517,37,AMROLI CROSS ROAD,21.241503,72.851484,0.861
2,KOSAD DEPOT,21.24719502,72.8535517,38,KOSAD FIRE STATION,21.247589,72.851312,0.329
2,KOSAD DEPOT,21.24719502,72.8535517,39,SAYAN RAILWAY STATION,21.316645,72.889057,11.458
2,KOSAD DEPOT,21.24719502,72.8535517,40,SOMESHWAR JUNCTION,21.153743,72.779742,16.778
2,KOSAD DEPOT,21.24719502,72.8535517,41,RANDER GAAM,21.218675,72.795963,9.89
2,KOSAD DEPOT,21.24719502,72.8535517,42,SURAT AIRPORT,21.123688,72.738732,20.38
2,KOSAD DEPOT,21.24719502,72.8535517,43,KAVI SHREE AMRUT GHAYAL SCHOOL VARIAV,21.260465,72.820787,5.609
2,KOSAD DEPOT,21.24719502,72.8535517,44,GREEN CITY BHATHA,21.188631,72.765808,13.988
2,KOSAD DEPOT,21.24719502,72.8535517,45,UMRA HEALTH CENTRE,21.171952,72.779688,13.008
2,KOSAD DEPOT,21.24719502,72.8535517,46,KAPODARA,21.219189,72.875916,6.121
2,KOSAD DEPOT,21.24719502,72.8535517,47,MAKKAIPOOL TERMINAL,21.192449,72.81622,8.907
2,KOSAD DEPOT,21.24719502,72.8535517,48,SMC NORTH ZONE,21.231699,72.838223,2.736
2,KOSAD DEPOT,21.24719502,72.8535517,49,RAJ EMPIRE GODADARA,21.174978,72.872079,12.694
2,KOSAD DEPOT,21.24719502,72.8535517,50,CHOWK,21.193478,72.817846,8.581
2,KOSAD DEPOT,21.24719502,72.8535517,51,GABHENI GAAM,21.086595,72.828711,23.149
2,KOSAD DEPOT,21.24719502,72.8535517,52,LAJPORE JAIL,21.073492,72.889242,24.144
2,KOSAD DEPOT,21.24719502,72.8535517,53,UNN INDUSTRIAL ESTATE,21.115826,72.859686,18.175
2,KOSAD DEPOT,21.24719502,72.8535517,54,DUMAS LANGAR,21.084347,72.719351,25.241
2,KOSAD DEPOT,21.24719502,72.8535517,55,VAISHNODEVI SKY D,21.241879,72.773521,11.021
2,KOSAD DEPOT,21.24719502,72.8535517,56,DR S.P MUKHER BRID,21.233518,72.804304,6.464
2,KOSAD DEPOT,21.24719502,72.8535517,57,variav gaam,21.259901,72.817796,5.986
2,KOSAD DEPOT,21.24719502,72.8535517,58,PURUSHOTTAM NAGAR ,21.233469,72.905706,8.675
2,KOSAD DEPOT,21.24719502,72.8535517,59,BHIMPORE,21.080944,72.723869,25.861
2,KOSAD DEPOT,21.24719502,72.8535517,60,BHESAN GAAM,21.215558,72.754277,13.224
